"","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR"
"299",11,13,0.266666666666667,0.117647058823529,0.133333333333333,0.733333333333333,"BULL_6",2012
"300",12,13,0.277777777777778,0.130434782608696,0.142857142857143,0.722222222222222,"GOLB_1",2012
"301",13,13,0.25,0.1,0.157894736842105,0.75,"GOLB_2",2012
"302",14,13,0.235294117647059,0.125,0.105263157894737,0.764705882352941,"IVEE_1",2012
"303",15,13,0.272727272727273,0.136363636363636,0.130434782608696,0.727272727272727,"IVEE_2",2012
"304",16,13,0.235294117647059,0.117647058823529,0.117647058823529,0.764705882352941,"IVEE_3",2012
"305",17,13,0.4,0.266666666666667,0.142857142857143,0.6,"IVEE_5",2012
"306",18,13,0.333333333333333,0.214285714285714,0.117647058823529,0.666666666666667,"IVEE_6",2012
"307",19,13,0.4,0.266666666666667,0.117647058823529,0.6,"IVEE_7",2012
"308",20,13,0.4,0.277777777777778,0.125,0.6,"IVEE_8",2012
"309",21,13,0.36,0.08,0.28,0.64,"MOHK_1",2012
"310",22,13,0.2,0.08,0.12,0.8,"MOHK_2",2012
"311",23,13,0.2,0.0526315789473684,0.136363636363636,0.8,"NAPL_1",2012
"312",24,13,0.173913043478261,0.08,0.0909090909090909,0.826086956521739,"NAPL_2",2012
"313",25,13,0.173913043478261,0.0952380952380952,0.0869565217391304,0.826086956521739,"NAPL_3",2012
"314",26,13,0.263157894736842,0.0625,0.176470588235294,0.736842105263158,"NAPL_4",2012
"315",27,13,0.173913043478261,0.0952380952380952,0.05,0.826086956521739,"NAPL_5",2012
"316",28,13,0.25,0.130434782608696,0.118823529411765,0.75,"NAPL_6",2012
"317",29,13,0.227272727272727,0.0869565217391304,0.136363636363636,0.772727272727273,"NAPL_7",2012
"318",30,13,0.2,0.0769230769230769,0.125,0.8,"NAPL_8",2012
"319",31,13,0.2,0.04,0.16,0.8,"SCDI_2",2012
"320",32,13,0.206896551724138,0.0666666666666667,0.142857142857143,0.793103448275862,"SCDI_3",2012
"321",33,13,0.192307692307692,0.08,0.107142857142857,0.807692307692308,"SCTW_2",2012
"322",34,13,0.166666666666667,0.0689655172413793,0.09375,0.833333333333333,"SCTW_3",2012
"323",1,14,0.473684210526316,0.31578947368421,0.157894736842105,0.526315789473684,"ABUR_1",2013
"324",2,14,0.352941176470588,0.142857142857143,0.2,0.647058823529412,"ABUR_2",2013
"325",3,14,0.5,0.1875,0.3125,0.5,"AQUE_1",2013
"326",4,14,0.227272727272727,0.130434782608696,0.0869565217391304,0.772727272727273,"AQUE_2",2013
"327",5,14,0.19047619047619,0.1,0.0833333333333333,0.80952380952381,"AQUE_3",2013
"328",6,14,0.217391304347826,0.08,0.142857142857143,0.782608695652174,"AQUE_4",2013
"329",7,14,0.217391304347826,0.117647058823529,0.0909090909090909,0.782608695652174,"AQUE_5",2013
"330",8,14,0.272727272727273,0.107142857142857,0.166666666666667,0.727272727272727,"AQUE_6",2013
"331",9,14,0.266666666666667,0.15,0.117647058823529,0.733333333333333,"BULL_1",2013
"332",10,14,0.3125,0.19047619047619,0.111111111111111,0.6875,"BULL_3",2013
"333",11,14,0.285714285714286,0.117647058823529,0.157894736842105,0.714285714285714,"BULL_6",2013
"334",12,14,0.3125,0.157894736842105,0.142857142857143,0.6875,"GOLB_1",2013
"335",13,14,0.266666666666667,0.15,0.117647058823529,0.733333333333333,"GOLB_2",2013
"336",14,14,0.31578947368421,0.117647058823529,0.1875,0.68421052631579,"IVEE_1",2013
"337",15,14,0.347826086956522,0.1,0.230769230769231,0.652173913043478,"IVEE_2",2013
"338",16,14,0.25,0.166666666666667,0.0666666666666667,0.75,"IVEE_3",2013
"339",17,14,0.307692307692308,0.142857142857143,0.142857142857143,0.692307692307692,"IVEE_5",2013
"340",18,14,0.3125,0.1875,0.125,0.6875,"IVEE_6",2013
"341",19,14,0.222222222222222,0.117647058823529,0.0769230769230769,0.777777777777778,"IVEE_7",2013
"342",20,14,0.421052631578947,0.277777777777778,0.142857142857143,0.578947368421053,"IVEE_8",2013
"343",21,14,0.227272727272727,0.142857142857143,0.0952380952380952,0.772727272727273,"MOHK_1",2013
"344",22,14,0.208333333333333,0.0714285714285714,0.136363636363636,0.791666666666667,"MOHK_2",2013
"345",23,14,0.166666666666667,0.0952380952380952,0.0909090909090909,0.833333333333333,"NAPL_1",2013
"346",24,14,0.25,0.142857142857143,0.0909090909090909,0.75,"NAPL_2",2013
"347",25,14,0.181818181818182,0.0909090909090909,0.0952380952380952,0.818181818181818,"NAPL_3",2013
"348",26,14,0.25,0.0714285714285714,0.153846153846154,0.75,"NAPL_4",2013
"349",27,14,0.230769230769231,0.16,0.0689655172413793,0.769230769230769,"NAPL_5",2013
"350",28,14,0.217391304347826,0.0833333333333333,0.136363636363636,0.782608695652174,"NAPL_6",2013
"351",29,14,0.238095238095238,0.1,0.125,0.761904761904762,"NAPL_7",2013
"352",30,14,0.25,0.192307692307692,0.0434782608695652,0.75,"NAPL_8",2013
"353",31,14,0.166666666666667,0.0833333333333333,0.0869565217391304,0.833333333333333,"SCDI_2",2013
"354",32,14,0.178571428571429,0.0416666666666667,0.12,0.821428571428571,"SCDI_3",2013
"355",33,14,0.192307692307692,0.111111111111111,0.0769230769230769,0.807692307692308,"SCTW_2",2013
"356",34,14,0.153846153846154,0.0666666666666667,0.09375,0.846153846153846,"SCTW_3",2013
"357",1,15,0.45,0.19047619047619,0.3,0.55,"ABUR_1",2014
"358",2,15,0.384615384615385,0.0833333333333333,0.285714285714286,0.615384615384615,"ABUR_2",2014
"359",3,15,0.461538461538462,0.153846153846154,0.307692307692308,0.538461538461538,"AQUE_1",2014
"360",4,15,0.318181818181818,0.0869565217391304,0.227272727272727,0.681818181818182,"AQUE_2",2014
"361",5,15,0.304347826086957,0.05,0.238095238095238,0.695652173913043,"AQUE_3",2014
"362",6,15,0.3,0.05,0.238095238095238,0.7,"AQUE_4",2014
"363",7,15,0.304347826086957,0.0869565217391304,0.222222222222222,0.695652173913043,"AQUE_5",2014
"364",8,15,0.380952380952381,0.05,0.31578947368421,0.619047619047619,"AQUE_6",2014
"365",9,15,0.35,0.111111111111111,0.227272727272727,0.65,"BULL_1",2014
"366",10,15,0.368421052631579,0.105263157894737,0.263157894736842,0.631578947368421,"BULL_3",2014
"367",11,15,0.384615384615385,0.111111111111111,0.277777777777778,0.615384615384615,"BULL_6",2014
"368",12,15,0.375,0.142857142857143,0.227272727272727,0.625,"GOLB_1",2014
"369",13,15,0.352941176470588,0.125,0.222222222222222,0.647058823529412,"GOLB_2",2014
"370",14,15,0.388888888888889,0.0833333333333333,0.285714285714286,0.611111111111111,"IVEE_1",2014
"371",15,15,0.35,0.1,0.238095238095238,0.65,"IVEE_2",2014
"372",16,15,0.3,0.111111111111111,0.1875,0.7,"IVEE_3",2014
"373",17,15,0.4,0.0769230769230769,0.333333333333333,0.6,"IVEE_5",2014
"374",18,15,0.333333333333333,0.117647058823529,0.210526315789474,0.666666666666667,"IVEE_6",2014
"375",19,15,0.333333333333333,0.142857142857143,0.1875,0.666666666666667,"IVEE_7",2014
"376",20,15,0.375,0.0769230769230769,0.277777777777778,0.625,"IVEE_8",2014
"377",21,15,0.347826086956522,0.136363636363636,0.227272727272727,0.652173913043478,"MOHK_1",2014
"378",22,15,0.318181818181818,0.0476190476190476,0.272727272727273,0.681818181818182,"MOHK_2",2014
"379",23,15,0.3,0.0625,0.210526315789474,0.7,"NAPL_1",2014
"380",24,15,0.307692307692308,0.0869565217391304,0.217391304347826,0.692307692307692,"NAPL_2",2014
"381",25,15,0.238095238095238,0.05,0.19047619047619,0.761904761904762,"NAPL_3",2014
"382",26,15,0.416666666666667,0.0625,0.357142857142857,0.583333333333333,"NAPL_4",2014
"383",27,15,0.28,0.0769230769230769,0.2,0.72,"NAPL_5",2014
"384",28,15,0.3,0.0869565217391304,0.210526315789474,0.7,"NAPL_6",2014
"385",29,15,0.304347826086957,0,0.277777777777778,0.695652173913043,"NAPL_7",2014
"386",30,15,0.25,0.0416666666666667,0.208333333333333,0.75,"NAPL_8",2014
"387",31,15,0.263157894736842,0,0.238095238095238,0.736842105263158,"SCDI_2",2014
"388",32,15,0.307692307692308,0.08,0.24,0.692307692307692,"SCDI_3",2014
"389",33,15,0.222222222222222,0.0384615384615385,0.192307692307692,0.777777777777778,"SCTW_2",2014
"390",34,15,0.28,0,0.269230769230769,0.72,"SCTW_3",2014
"391",1,16,0.473684210526316,0.263157894736842,0.210526315789474,0.526315789473684,"ABUR_1",2015
"392",2,16,0.461538461538462,0.181818181818182,0.272727272727273,0.538461538461538,"ABUR_2",2015
"393",3,16,0.454545454545455,0.181818181818182,0.272727272727273,0.545454545454545,"AQUE_1",2015
"394",4,16,0.409090909090909,0.166666666666667,0.238095238095238,0.590909090909091,"AQUE_2",2015
"395",5,16,0.4,0.157894736842105,0.238095238095238,0.6,"AQUE_3",2015
"396",6,16,0.375,0.111111111111111,0.25,0.625,"AQUE_4",2015
"397",7,16,0.409090909090909,0.222222222222222,0.181818181818182,0.590909090909091,"AQUE_5",2015
"398",8,16,0.411764705882353,0.117647058823529,0.285714285714286,0.588235294117647,"AQUE_6",2015
"399",9,16,0.4,0.19047619047619,0.2,0.6,"BULL_1",2015
"400",10,16,0.352941176470588,0.133333333333333,0.210526315789474,0.647058823529412,"BULL_3",2015
"401",11,16,0.4,0.153846153846154,0.230769230769231,0.6,"BULL_6",2015
"402",12,16,0.466666666666667,0.133333333333333,0.31578947368421,0.533333333333333,"GOLB_1",2015
"403",13,16,0.428571428571429,0.125,0.3125,0.571428571428571,"GOLB_2",2015
"404",14,16,0.454545454545455,0.166666666666667,0.272727272727273,0.545454545454545,"IVEE_1",2015
"405",15,16,0.444444444444444,0.238095238095238,0.2,0.555555555555556,"IVEE_2",2015
"406",16,16,0.4375,0.166666666666667,0.266666666666667,0.5625,"IVEE_3",2015
"407",17,16,0.454545454545455,0.181818181818182,0.25,0.545454545454545,"IVEE_5",2015
"408",18,16,0.388888888888889,0.153846153846154,0.230769230769231,0.611111111111111,"IVEE_6",2015
"409",19,16,0.421052631578947,0.157894736842105,0.266666666666667,0.578947368421053,"IVEE_7",2015
"410",20,16,0.461538461538462,0.2,0.25,0.538461538461538,"IVEE_8",2015
"411",21,16,0.478260869565217,0.260869565217391,0.217391304347826,0.521739130434783,"MOHK_1",2015
"412",22,16,0.352941176470588,0.157894736842105,0.2,0.647058823529412,"MOHK_2",2015
"413",23,16,0.45,0.2,0.25,0.55,"NAPL_1",2015
"414",24,16,0.434782608695652,0.15,0.272727272727273,0.565217391304348,"NAPL_2",2015
"415",25,16,0.436141304347826,0.157894736842105,0.272727272727273,0.563858695652174,"NAPL_3",2015
"416",26,16,0.533333333333333,0.25,0.272727272727273,0.466666666666667,"NAPL_4",2015
"417",27,16,0.454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,"NAPL_5",2015
"418",28,16,0.35,0.166666666666667,0.166666666666667,0.65,"NAPL_6",2015
"419",29,16,0.411764705882353,0.210526315789474,0.2,0.588235294117647,"NAPL_7",2015
"420",30,16,0.409090909090909,0.166666666666667,0.25,0.590909090909091,"NAPL_8",2015
"421",31,16,0.333333333333333,0.1875,0.15,0.666666666666667,"SCDI_2",2015
"422",32,16,0.272727272727273,0.136363636363636,0.130434782608696,0.727272727272727,"SCDI_3",2015
"423",33,16,0.208333333333333,0.0909090909090909,0.0952380952380952,0.791666666666667,"SCTW_2",2015
"424",34,16,0.19047619047619,0.0952380952380952,0.0909090909090909,0.80952380952381,"SCTW_3",2015
"425",1,17,0.473684210526316,0.210526315789474,0.263157894736842,0.526315789473684,"ABUR_1",2016
"426",2,17,0.333333333333333,0.181818181818182,0.142857142857143,0.666666666666667,"ABUR_2",2016
"427",3,17,0.5,0.333333333333333,0.166666666666667,0.5,"AQUE_1",2016
"428",4,17,0.277777777777778,0.0666666666666667,0.1875,0.722222222222222,"AQUE_2",2016
"429",5,17,0.235294117647059,0.0666666666666667,0.15,0.764705882352941,"AQUE_3",2016
"430",6,17,0.235294117647059,0.0714285714285714,0.153846153846154,0.764705882352941,"AQUE_4",2016
"431",7,17,0.347826086956522,0.2,0.136363636363636,0.652173913043478,"AQUE_5",2016
"432",8,17,0.235294117647059,0.0833333333333333,0.142857142857143,0.764705882352941,"AQUE_6",2016
"433",9,17,0.285714285714286,0.117647058823529,0.166666666666667,0.714285714285714,"BULL_1",2016
"434",10,17,0.25,0.0769230769230769,0.166666666666667,0.75,"BULL_3",2016
"435",11,17,0.307692307692308,0.214285714285714,0.0833333333333333,0.692307692307692,"BULL_6",2016
"436",12,17,0.333333333333333,0.0909090909090909,0.214285714285714,0.666666666666667,"GOLB_1",2016
"437",13,17,0.272727272727273,0.0833333333333333,0.181818181818182,0.727272727272727,"GOLB_2",2016
"438",14,17,0.294117647058824,0.111111111111111,0.166666666666667,0.705882352941177,"IVEE_1",2016
"439",15,17,0.333333333333333,0.0666666666666667,0.25,0.666666666666667,"IVEE_2",2016
"440",16,17,0.307692307692308,0.0909090909090909,0.2,0.692307692307692,"IVEE_3",2016
"441",17,17,0.3,0.1,0.2,0.7,"IVEE_5",2016
"442",18,17,0.285714285714286,0.0769230769230769,0.2,0.714285714285714,"IVEE_6",2016
"443",19,17,0.3,0.0666666666666667,0.222222222222222,0.7,"IVEE_7",2016
"444",20,17,0.307692307692308,0.0833333333333333,0.2,0.692307692307692,"IVEE_8",2016
"445",21,17,0.3,0.0526315789473684,0.210526315789474,0.7,"MOHK_1",2016
"446",22,17,0.235294117647059,0.0769230769230769,0.13961038961039,0.764705882352941,"MOHK_2",2016
"447",23,17,0.1875,0.0714285714285714,0.111111111111111,0.8125,"NAPL_1",2016
"448",24,17,0.222222222222222,0.0625,0.15,0.777777777777778,"NAPL_2",2016
"449",25,17,0.3125,0.111111111111111,0.2,0.6875,"NAPL_3",2016
"450",26,17,0.3,0.111111111111111,0.2,0.7,"NAPL_4",2016
"451",27,17,0.214285714285714,0.0625,0.142857142857143,0.785714285714286,"NAPL_5",2016
"452",28,17,0.222222222222222,0.105263157894737,0.117647058823529,0.777777777777778,"NAPL_6",2016
"453",29,17,0.31578947368421,0.157894736842105,0.166666666666667,0.68421052631579,"NAPL_7",2016
"454",30,17,0.176470588235294,0.0526315789473684,0.125,0.823529411764706,"NAPL_8",2016
"455",31,17,0.277777777777778,0.15,0.117647058823529,0.722222222222222,"SCDI_2",2016
"456",32,17,0.15,0.0952380952380952,0.0526315789473684,0.85,"SCDI_3",2016
"457",33,17,0.217391304347826,0.0869565217391304,0.136363636363636,0.782608695652174,"SCTW_2",2016
"458",34,17,0.136363636363636,0.1,0,0.863636363636364,"SCTW_3",2016
"459",1,18,0.705882352941177,0.176470588235294,0.529411764705882,0.294117647058824,"ABUR_1",2017
"460",2,18,0.4,0.230769230769231,0.153846153846154,0.6,"ABUR_2",2017
"461",3,18,0.466666666666667,0.333333333333333,0.133333333333333,0.533333333333333,"AQUE_1",2017
"462",4,18,0.352941176470588,0.133333333333333,0.210526315789474,0.647058823529412,"AQUE_2",2017
"463",5,18,0.277777777777778,0.125,0.133333333333333,0.722222222222222,"AQUE_3",2017
"464",6,18,0.266666666666667,0.166666666666667,0.0769230769230769,0.733333333333333,"AQUE_4",2017
"465",7,18,0.3,0.0869565217391304,0.210526315789474,0.7,"AQUE_5",2017
"466",8,18,0.307692307692308,0.153846153846154,0.133333333333333,0.692307692307692,"AQUE_6",2017
"467",9,18,0.375,0.2,0.166666666666667,0.625,"BULL_1",2017
"468",10,18,0.461538461538462,0.176470588235294,0.272727272727273,0.538461538461538,"BULL_3",2017
"469",11,18,0.470588235294118,0.266666666666667,0.2,0.529411764705882,"BULL_6",2017
"470",12,18,0.416666666666667,0.230769230769231,0.181818181818182,0.583333333333333,"GOLB_1",2017
"471",13,18,0.405882352941176,0.25,0.142857142857143,0.594117647058824,"GOLB_2",2017
"472",14,18,0.363636363636364,0.181818181818182,0.166666666666667,0.636363636363636,"IVEE_1",2017
"473",15,18,0.333333333333333,0.142857142857143,0.176470588235294,0.666666666666667,"IVEE_2",2017
"474",16,18,0.333333333333333,0.181818181818182,0.133333333333333,0.666666666666667,"IVEE_3",2017
"475",17,18,0.416666666666667,0.25,0.142857142857143,0.583333333333333,"IVEE_5",2017
"476",18,18,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,"IVEE_6",2017
"477",19,18,0.333333333333333,0.133333333333333,0.1875,0.666666666666667,"IVEE_7",2017
"478",20,18,0.428571428571429,0.294117647058824,0.125,0.571428571428571,"IVEE_8",2017
"479",21,18,0.363636363636364,0.318181818181818,0.0454545454545455,0.636363636363636,"MOHK_1",2017
"480",22,18,0.3125,0.1875,0.111111111111111,0.6875,"MOHK_2",2017
"481",23,18,0.235294117647059,0.125,0.117647058823529,0.764705882352941,"NAPL_1",2017
"482",24,18,0.352941176470588,0.142857142857143,0.1875,0.647058823529412,"NAPL_2",2017
"483",25,18,0.266666666666667,0.0769230769230769,0.153846153846154,0.733333333333333,"NAPL_3",2017
"484",26,18,0.333333333333333,0.222222222222222,0.1,0.666666666666667,"NAPL_4",2017
"485",27,18,0.31578947368421,0.214285714285714,0.111111111111111,0.68421052631579,"NAPL_5",2017
"486",28,18,0.35,0.208333333333333,0.142857142857143,0.65,"NAPL_6",2017
"487",29,18,0.333333333333333,0.166666666666667,0.176470588235294,0.666666666666667,"NAPL_7",2017
"488",30,18,0.421052631578947,0.208333333333333,0.222222222222222,0.578947368421053,"NAPL_8",2017
"489",31,18,0.238095238095238,0.111111111111111,0.111111111111111,0.761904761904762,"SCDI_2",2017
"490",32,18,0.3,0.05,0.25,0.7,"SCDI_3",2017
"491",33,18,0.285714285714286,0.0952380952380952,0.19047619047619,0.714285714285714,"SCTW_2",2017
"492",34,18,0.2,0.0833333333333333,0.12,0.8,"SCTW_3",2017
"493",1,19,0.4,0.2,0.2,0.6,"ABUR_1",2018
"494",2,19,0.3,0.153846153846154,0.142857142857143,0.7,"ABUR_2",2018
"495",3,19,0.428571428571429,0.0714285714285714,0.357142857142857,0.571428571428571,"AQUE_1",2018
"496",4,19,0.214285714285714,0.0714285714285714,0.142857142857143,0.785714285714286,"AQUE_2",2018
"497",5,19,0.1875,0.105263157894737,0.0666666666666667,0.8125,"AQUE_3",2018
"498",6,19,0.25,0.133333333333333,0.125,0.75,"AQUE_4",2018
"499",7,19,0.176470588235294,0.0588235294117647,0.111111111111111,0.823529411764706,"AQUE_5",2018
"500",8,19,0.230769230769231,0.0909090909090909,0.133333333333333,0.769230769230769,"AQUE_6",2018
"501",9,19,0.266666666666667,0.0769230769230769,0.166666666666667,0.733333333333333,"BULL_1",2018
"502",10,19,0.3,0.181818181818182,0.1,0.7,"BULL_3",2018
"503",11,19,0.307692307692308,0.0769230769230769,0.214285714285714,0.692307692307692,"BULL_6",2018
"504",12,19,0.3,0.0833333333333333,0.2,0.7,"GOLB_1",2018
"505",13,19,0.3,0.0833333333333333,0.2,0.7,"GOLB_2",2018
"506",14,19,0.272727272727273,0.0909090909090909,0.181818181818182,0.727272727272727,"IVEE_1",2018
"507",15,19,0.333333333333333,0.133333333333333,0.1875,0.666666666666667,"IVEE_2",2018
"508",16,19,0.2,0.0769230769230769,0.1,0.8,"IVEE_3",2018
"509",17,19,0.333333333333333,0.111111111111111,0.222222222222222,0.666666666666667,"IVEE_5",2018
"510",18,19,0.25,0.0909090909090909,0.153846153846154,0.75,"IVEE_6",2018
"511",19,19,0.272727272727273,0.0909090909090909,0.166666666666667,0.727272727272727,"IVEE_7",2018
"512",20,19,0.333333333333333,0.0714285714285714,0.25,0.666666666666667,"IVEE_8",2018
"513",21,19,0.304347826086957,0.0869565217391304,0.217391304347826,0.695652173913043,"MOHK_1",2018
"514",22,19,0.210526315789474,0.105263157894737,0.117647058823529,0.789473684210526,"MOHK_2",2018
"515",23,19,0.25,0.117647058823529,0.125,0.75,"NAPL_1",2018
"516",24,19,0.235294117647059,0.125,0.125,0.764705882352941,"NAPL_2",2018
"517",25,19,0.25,0.133333333333333,0.0909090909090909,0.75,"NAPL_3",2018
"518",26,19,0.222222222222222,0.111111111111111,0.1,0.777777777777778,"NAPL_4",2018
"519",27,19,0.294117647058824,0.125,0.157894736842105,0.705882352941177,"NAPL_5",2018
"520",28,19,0.294117647058824,0.0909090909090909,0.208333333333333,0.705882352941177,"NAPL_6",2018
"521",29,19,0.277777777777778,0.125,0.133333333333333,0.722222222222222,"NAPL_7",2018
"522",30,19,0.3125,0.117647058823529,0.1875,0.6875,"NAPL_8",2018
"523",31,19,0.176470588235294,0.0588235294117647,0.111111111111111,0.823529411764706,"SCDI_2",2018
"524",32,19,0.133333333333333,0,0.0769230769230769,0.866666666666667,"SCDI_3",2018
"525",33,19,0.235294117647059,0.105263157894737,0.125,0.764705882352941,"SCTW_2",2018
"526",34,19,0.192307692307692,0.0869565217391304,0.107142857142857,0.807692307692308,"SCTW_3",2018
"527",1,20,0.769230769230769,0.384615384615385,0.384615384615385,0.230769230769231,"ABUR_1",2019
"528",2,20,0.363636363636364,0.153846153846154,0.2,0.636363636363636,"ABUR_2",2019
"529",3,20,0.538461538461538,0.307692307692308,0.230769230769231,0.461538461538462,"AQUE_1",2019
"530",4,20,0.352941176470588,0.2,0.133333333333333,0.647058823529412,"AQUE_2",2019
"531",5,20,0.352941176470588,0.125,0.214285714285714,0.647058823529412,"AQUE_3",2019
"532",6,20,0.294117647058824,0.142857142857143,0.133333333333333,0.705882352941177,"AQUE_4",2019
"533",7,20,0.222222222222222,0.136363636363636,0.0625,0.777777777777778,"AQUE_5",2019
"534",8,20,0.307692307692308,0.2,0.0909090909090909,0.692307692307692,"AQUE_6",2019
"535",9,20,0.411764705882353,0.263157894736842,0.142857142857143,0.588235294117647,"BULL_1",2019
"536",10,20,0.4,0.230769230769231,0.166666666666667,0.6,"BULL_3",2019
"537",11,20,0.388888888888889,0.214285714285714,0.162280701754386,0.611111111111111,"BULL_6",2019
"538",12,20,0.416666666666667,0.230769230769231,0.166666666666667,0.583333333333333,"GOLB_1",2019
"539",13,20,0.384615384615385,0.214285714285714,0.166666666666667,0.615384615384615,"GOLB_2",2019
"540",14,20,0.375,0.2,0.181818181818182,0.625,"IVEE_1",2019
"541",15,20,0.384615384615385,0.230769230769231,0.133333333333333,0.615384615384615,"IVEE_2",2019
"542",16,20,0.25,0.181818181818182,0.0714285714285714,0.75,"IVEE_3",2019
"543",17,20,0.375,0.222222222222222,0.125,0.625,"IVEE_5",2019
"544",18,20,0.333333333333333,0.166666666666667,0.181818181818182,0.666666666666667,"IVEE_6",2019
"545",19,20,0.333333333333333,0.2,0.142857142857143,0.666666666666667,"IVEE_7",2019
"546",20,20,0.363636363636364,0.205263157894737,0.153846153846154,0.636363636363636,"IVEE_8",2019
"547",21,20,0.333333333333333,0.142857142857143,0.19047619047619,0.666666666666667,"MOHK_1",2019
"548",22,20,0.275252525252525,0.117647058823529,0.157894736842105,0.724747474747475,"MOHK_2",2019
"549",23,20,0.277777777777778,0.176470588235294,0.111111111111111,0.722222222222222,"NAPL_1",2019
"550",24,20,0.25,0.125,0.133333333333333,0.75,"NAPL_2",2019
"551",25,20,0.375,0.235294117647059,0.133333333333333,0.625,"NAPL_3",2019
"552",26,20,0.307692307692308,0.230769230769231,0.0833333333333333,0.692307692307692,"NAPL_4",2019
"553",27,20,0.31578947368421,0.176470588235294,0.125,0.68421052631579,"NAPL_5",2019
"554",28,20,0.333333333333333,0.25,0.0909090909090909,0.666666666666667,"NAPL_6",2019
"555",29,20,0.3125,0.166666666666667,0.142857142857143,0.6875,"NAPL_7",2019
"556",30,20,0.294117647058824,0.2,0.1,0.705882352941177,"NAPL_8",2019
"557",31,20,0.166666666666667,0.0588235294117647,0.105263157894737,0.833333333333333,"SCDI_2",2019
"558",32,20,0.153846153846154,0.0714285714285714,0.0625,0.846153846153846,"SCDI_3",2019
"559",33,20,0.166666666666667,0.105263157894737,0.0555555555555556,0.833333333333333,"SCTW_2",2019
"560",34,20,0.217391304347826,0.0909090909090909,0.125,0.782608695652174,"SCTW_3",2019
"561",1,21,0.642857142857143,0.384615384615385,0.307692307692308,0.357142857142857,"ABUR_1",2020
"562",2,21,0.363636363636364,0.181818181818182,0.166666666666667,0.636363636363636,"ABUR_2",2020
"563",3,21,0.75,0.375,0.375,0.25,"AQUE_1",2020
"564",4,21,0.333333333333333,0.2,0.125,0.666666666666667,"AQUE_2",2020
"565",5,21,0.3125,0.153846153846154,0.142857142857143,0.6875,"AQUE_3",2020
"566",6,21,0.333333333333333,0.25,0.0625,0.666666666666667,"AQUE_4",2020
"567",7,21,0.285714285714286,0.173913043478261,0.105263157894737,0.714285714285714,"AQUE_5",2020
"568",8,21,0.285714285714286,0.2,0.0714285714285714,0.714285714285714,"AQUE_6",2020
"569",9,21,0.357142857142857,0.133333333333333,0.230769230769231,0.642857142857143,"BULL_1",2020
"570",10,21,0.375,0.2,0.166666666666667,0.625,"BULL_3",2020
"571",11,21,0.368421052631579,0.277777777777778,0.0714285714285714,0.631578947368421,"BULL_6",2020
"572",12,21,0.375,0.2,0.166666666666667,0.625,"GOLB_1",2020
"573",13,21,0.375,0.1875,0.166666666666667,0.625,"GOLB_2",2020
"574",14,21,0.333333333333333,0.214285714285714,0.1,0.666666666666667,"IVEE_1",2020
"575",15,21,0.357142857142857,0.157894736842105,0.2,0.642857142857143,"IVEE_2",2020
"576",16,21,0.307692307692308,0.2,0.117647058823529,0.692307692307692,"IVEE_3",2020
"577",17,21,0.4,0.2,0.181818181818182,0.6,"IVEE_5",2020
"578",18,21,0.333333333333333,0.181818181818182,0.153846153846154,0.666666666666667,"IVEE_6",2020
"579",19,21,0.357142857142857,0.181818181818182,0.166666666666667,0.642857142857143,"IVEE_7",2020
"580",20,21,0.3125,0.181818181818182,0.133333333333333,0.6875,"IVEE_8",2020
"581",21,21,0.375,0.291666666666667,0.0833333333333333,0.625,"MOHK_1",2020
"582",22,21,0.266666666666667,0.166666666666667,0.1,0.733333333333333,"MOHK_2",2020
"583",23,21,0.238095238095238,0.166666666666667,0.0555555555555556,0.761904761904762,"NAPL_1",2020
"584",24,21,0.277777777777778,0.176470588235294,0.111111111111111,0.722222222222222,"NAPL_2",2020
"585",25,21,0.352941176470588,0.263157894736842,0.1,0.647058823529412,"NAPL_3",2020
"586",26,21,0.307692307692308,0.181818181818182,0.0909090909090909,0.692307692307692,"NAPL_4",2020
"587",27,21,0.210526315789474,0.166666666666667,0.05,0.789473684210526,"NAPL_5",2020
"588",28,21,0.238095238095238,0.0952380952380952,0.136363636363636,0.761904761904762,"NAPL_6",2020
"589",29,21,0.222222222222222,0.133333333333333,0.0625,0.777777777777778,"NAPL_7",2020
"590",30,21,0.235294117647059,0.15,0.0952380952380952,0.764705882352941,"NAPL_8",2020
"591",31,21,0.176470588235294,0.111111111111111,0.0588235294117647,0.823529411764706,"SCDI_2",2020
"592",32,21,0.210526315789474,0.15,0.0588235294117647,0.789473684210526,"SCDI_3",2020
"593",33,21,0.238095238095238,0.173913043478261,0.0526315789473684,0.761904761904762,"SCTW_2",2020
"594",34,21,0.208333333333333,0.1,0.0909090909090909,0.791666666666667,"SCTW_3",2020
"595",1,22,0.666666666666667,0.5,0.166666666666667,0.333333333333333,"ABUR_1",2021
"596",2,22,0.333333333333333,0.222222222222222,0.1,0.666666666666667,"ABUR_2",2021
"597",3,22,0.75,0.375,0.375,0.25,"AQUE_1",2021
"598",4,22,0.294117647058824,0.210526315789474,0.0625,0.705882352941177,"AQUE_2",2021
"599",5,22,0.3125,0.214285714285714,0.0769230769230769,0.6875,"AQUE_3",2021
"600",6,22,0.263157894736842,0.111111111111111,0.15,0.736842105263158,"AQUE_4",2021
